AttributeID,AttributeName,Color,DefaultValue,Direction,Format,Hidden,Level,MustExist,Owner,Owner2,PositionX,PositionY,Ratio,SingleInstance,Size,Typ,Visible,ASSIGNED_LIST,Usage_Description,UNIQUE_VALUE,DESCRIPTION_34,DESCRIPTION_86,DESCRIPTION_49,DESCRIPTION_44,DESCRIPTION_33,DESCRIPTION_39,DESCRIPTION_81,DESCRIPTION_31,DESCRIPTION_351,DESCRIPTION_07,DESCRIPTION_90,Flags2,DESCRIPTION_48
0,Scope,1,,1,VALUE,False,1,False,809500673,0,0.0,-40.0,1,True,25.0,4,0,,,1,Ámbito,范围,Bereich,Scope,Plage,Area,スコープ,bereik,Escopo,Диапазон,Alan,0,Zakres
64,SheetDate,0,,1,VALUE,False,1,False,301989888,0,0.0,-40.0,1,True,25.0,4,1,,,1,Fecha,日期,Datum,Date,Date,Data,日付,datum,Data,Дата,Tarih,0,Data
0,SheetMUPermission,0,,1,VALUE,False,1,False,301989888,0,0.0,-40.0,1,True,25.0,4,1,SheetMUPermission,,1,Permiso de hoja multi-usuario,多用户图纸权限,Multi-User Blattberechtigung,Multi-User sheet permission,Autorisation de feuille multi-utilisateur,MU - autorizzazione su pagina,マルチユーザシートパーミッション,multi user blad permissie,Permissão de folha Multi-Usuário,Право доступа к листу в многопользовательском режиме,Çoklu-Kullanıcı sayfa izni,0,Pozwolenie użytkownika MU dla arkusza
65,SheetName1,0,,1,VALUE,False,1,False,301989888,0,0.0,-40.0,1,True,25.0,4,1,,"report ContentMain.vbs,PartsMain.vbs,Connection…",1,Nombre (1),名称(1),Bezeichnung (1),Name (1),Nom (1),Denominazione (1),名称(1),benaming (1),Nome (1),Имя листа 1,İsim (1),0,Nazwa (1)
66,SheetName2,0,,1,VALUE,False,1,False,301989888,0,0.0,-40.0,1,True,25.0,4,1,,,1,Nombre (2),名称(2),Bezeichnung (2),Name (2),Nom (2),Denominazione (2),名称(2),benaming (2),Nome (2),Имя листа 2,İsim (2),0,Nazwa (2)
67,SheetType,0,,1,VALUE,False,1,False,301989888,0,0.0,-40.0,1,True,25.0,4,1,,,1,Tipo de la hoja,图纸类型,Blattart,Sheet Type,Type de feuille,Tipo pagina,シートタイプ,bladtype,Tipo de Folha,Тип листа,Sayfa Türü,0,Typ Arkusza
68,SheetUser,0,,1,VALUE,False,1,False,301989888,0,0.0,-40.0,1,True,25.0,4,1,,,1,Usuario,用户,Ersteller,User,Utilisateur,Creato da,ユーザ,gebruiker,Usuário,Исполнитель,Kullanıcı,0,Użytkownik
0,Slot,0,,1,VALUE,False,1,False,2080,0,0.0,-40.0,1,True,25.0,4,1,,,1,Ranura,插槽,Steckplatz,Slot,Socle enfichable,Slot,スロット,slot,Slot,Слот,Delik,0,Gniazdo
0,Source_DevDes,0,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,25.0,4,0,,script ChangeDevDes.vbs,,Designación original de objeto,源对象代号,Quell-BMK,source item designation,Désignation d'élément source,designazione materiale sorgente,ソースアイテム識別名,source toestelbenaming,designação de item principal,обозначение источника,kaynak öğe atama,0,Oznaczenie źródła elementu
0,Standard,0,,1,VALUE,False,1,False,4194305,0,0.0,-40.0,1,False,25.0,4,1,,For Standard descriptions e.g. IEC60617,1,Estándar,Standard,Norm,Standard,Norme,Norma,Standard,Standaard,Standard,Стандарт,Standard,0,Standard
0,Steering,0,,1,VALUE,False,1,False,1966110,0,0.0,-40.0,1,True,25.0,4,1,,,1,Steering,转向,Lenkung,Steering,Direction,Guida,ステアリング,stuur,Director,Рулевое управление,Yönetim,0,Sterowanie
0,Step,0,,1,VALUE,False,1,False,4196385,0,0.0,-40.0,1,False,25.0,4,1,,,,Incremento,增量,Schrittweite,Increment,Largeur incrémentielle,Passo,増量,stap,Incremento,Шаг,Artış,0,Przyrost
51,StorageDate,0,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,20.0,4,0,,,1,Fecha de almacenamiento de proyecto,项目储存日期,Projekt Speicherdatum,Project Storage date,Date d'enregistrement du projet,Data archiviazione progetto,プロジェクト保管日,projectregistratiedatum,Data de Armazenamento de Projeto,Дата сохранения проекта,Proje Depolama Tarihi,0,Data przechowywania projektu
0,Structure_Node_Attribute,0,,1,VALUE,False,1,False,570427555,6,0.0,-40.0,1,True,25.0,4,1,,,1,Atributo de nodo de estructura,结构节点属性,Strukturknoten-Attribut,Structure Node Attribute,Attribut de nœud de structure,Attributo nodo struttura,構造ノード属性,struktuur node attribuut,Atributo de Estrutura de Nó,Атрибут раздела структурного дерева,Düğüm Yapısı Özniteliği,0,Atrybut Węzła Struktury
0,SubProj,0,,1,VALUE,False,1,False,-2113860990,6,0.0,-40.0,1,True,25.0,4,1,,,1,Sub-proyecto,子项目,Unterprojekt,Sub-project,Sous-projet,Sotto progetto,サブプロジェクト,sub projekt,Sub-projeto,Подпроект,Alt-proje,0,Pod-projekt
0,Symbol_DatabaseEditor,1,,1,VALUE,False,1,False,272629761,0,0.0,-40.0,1,True,25.0,4,0,,,1,Generador de símbolos,符号数据编辑器,Symbolersteller,Symbol generator,Générateur de symboles,Creatore simbolo,シンボルジェネレータ,symbool generator,Gerador de símbolos,Генератор символов,Sembol üretici,0,Generator symbolu
0,Symbolpintext-extended,0,,1,VALUE,False,1,False,5440,0,0.0,-40.0,1,False,25.0,4,1,,,1,Texto extendido de pin de símbolo,符号针脚扩展文本,Erweiterter Symbol Anschlusstext,Symbol pin text extended,Texte étendu de la broche de symbole,Testo pin simbolo esteso,拡張シンボルピンテキスト,symbool pin text (vergrotert),Texto extendido de símbolo de pino,Дополнительная надпись символа вывода,Sembol pin metni uzun,0,Tekst symbolu pinu rozszerzony
39,Techdat1,0,,1,VALUE,False,50,False,537004066,16,0.0,-40.0,1,True,20.0,4,1,,Component Attributes,,Datos Técnicos 1,技术描述 1,Technische Beschreibung 1,Technical description 1,Données techniques 1,Descrizione tecnica 1,技術表記1,technische beschrijving 1,Descrição técnica 1,Тех. описание 1,Teknik açıklama 1,0,Opis Techniczny 1
46,Techdat2,0,,1,VALUE,False,51,False,133154,16,0.0,-40.0,1,True,20.0,4,1,,Component Attributes,,Datos Técnicos 2,技术描述 2,Technische Beschreibung 2,Technical description 2,Données techniques 2,Descrizione tecnica 2,技術表記2,technische beschrijving 2,Descrição técnica 2,Тех. описание 2,Teknik açıklama  2,0,Opis Techniczny 2
44,Techdat3,0,,1,VALUE,False,52,False,133154,16,0.0,-40.0,1,True,20.0,4,1,,Component Attributes,,Datos Técnicos 3,技术描述 3,Technische Beschreibung 3,Technical description 3,Données techniques 3,Descrizione tecnica 3,技術表記3,technische beschrijving 3,Descrição técnica 3,Тех. описание 3,Teknik açıklama  3,0,Opis Techniczny 3
,Techdat4,0,,1,VALUE,False,53,False,133154,16,0.0,-40.0,1,False,20.0,4,1,,Component Attributes,,Datos Técnicos 4,技术描述 4,Technische Beschreibung 4,Technical description 4,Données techniques 4,Descrizione tecnica 4,技術表記4,technische beschrijving 4,Descrição técnica 4,Тех. описание 4,Teknik açıklama  4,0,Opis Techniczny 4
,Techdat5,0,,1,VALUE,False,54,False,133154,16,0.0,-40.0,1,True,20.0,4,1,,Component Attributes,,Datos Técnicos 5,技术描述 5,Technische Beschreibung 5,Technical description 5,Données techniques 5,Descrizione tecnica 5,技術表記5,technische beschrijving 5,Descrição técnica 5,Тех. описание 5,Teknik açıklama  5,0,Opis Techniczny 5
0,TerminalGroupCode,0,,1,VALUE,False,1,False,2080,0,0.0,-40.0,1,True,25.0,4,1,,,1,Código de grupo borne,端子组代码,Klemmengruppen Code,Terminal Group Code,Code de groupe de bornes,Codice gruppo morsetto,ターミナルグループコード,klemmengroep code,Código de Grupo de Bornes,Код группы клемм,Terminal Grup Kod,0,Kod Grupy Złączek
,TermPlanAssignedSymbol,0,,1,VALUE,False,1,False,2080,0,0.0,-40.0,1,True,20.0,4,1,,,,Símbolo para plan de manguera,电缆图符号,Symbol für Klemmenanschlussplan,Symbol for cable plan,Symbole pour plan de câbles,Simbolo per schema cavi,ケーブルプラン用シンボル,symbool voor kabelplan,Símbolo para planilha de cabos,Символ для схемы кабелей,Kablo planı için sembol,0,Symbol dla zestawienia kabli
0,Total_CrossSection,0,,1,VALUE,False,1,False,5440,0,0.0,-40.0,1,True,25.0,2,1,,script MinMaxCrosssection.vbs,,Sección cruzada máx. total de hilos (mm²),最大电线横截面(mm²),Max. Gesamtdrahtquerschnitt (mm²),"Max. wire cross-section (mm²), total","Section max. de fil (mm²), totale",Sezione massima totale fili (mm²),最大ワイヤ断面積(mm²)、総計,"max. draad doorsnede (mm²), totaal","Seção Máxima de Fio (mm²), total",Макс. общее сечение провода (мм²),"Maksimum tel kesiti (mm²), toplam",0,"Max. przekrój przewodu (mm²), całkowity"
52,TransferDate,0,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,20.0,4,1,,,1,Fecha transferencia proyecto,项目传送日期,Projekt Transferdatum,Project Transfer date,Date de transfert du projet,Data trasferimento progetto,プロジェクト移管日,projecttransferdatum,Data de Transferência do Projeto,Дата передачи проекта,Proje Transferi tarihi,0,Data Transferu Projektu
0,Transmission,0,,1,VALUE,False,1,False,1966110,0,0.0,-40.0,1,True,25.0,4,1,,Leitungs-Konfigurator.exe,1,Transmission,Transmission,Getriebe,Transmission,Transmission,Trasmissione,トランスミッション,transmission,Transmissão,Трансмиссия,İletim,0,Transmisja
0,UL,0,,1,VALUE,False,1,False,393222,0,0.0,-40.0,1,True,25.0,4,1,,Component Attributes,1,Permiso UL,UL许可,Zulassung UL,Permission UL,Admission UL,Certificazione UL,UL認可,toestemming UL,Permissão UL,Допуск UL,UL İzni,0,Pozwolenie UL
0,Voltage,0,,1,VALUE,False,1,False,393222,0,0.0,-40.0,1,True,25.0,4,1,,Component Attributes,1,Voltaje Uo/U,电压Uo/U,Spannung Uo/U,Voltage Uo/U,Tension Uo/U,Tensione Uo/U,電圧Uo/U,spanning Uo/U,Tensão Uo/U,Напряжение Uo/U,Voltaj Uo/U,0,Napięcie Uo/U
0,Weight,0,,1,VALUE,False,1,False,395430,0,0.0,-40.0,1,True,25.0,4,1,,Component Attributes,1,Peso,重量,Gewicht,Weight,Poids,Peso,重量,gewicht,Peso,Масса,Ağırlık,0,Waga
0,widgenDestinationInfo,0,,1,VALUE,False,1,False,5376,0,0.0,-40.0,1,True,25.0,4,1,,WIDGEN,1,WIDGEN Información de destino,WIDGEN 目标信息,WIDGEN Ziel Information,WIDGEN Destination Info,Informations de destination WIDGEN,WIDGEN - Info Destinazione,WIDGEN デスティネーション情報,WIDGEN eind info,WIDGEN Informação de Destino,WIDGEN Инфо адреса соединения,WIDGEN Hedef Bilgisi,0,WIDGEN Informacja Celu
0,widgenHarnessConfiguration,0,,1,VALUE,False,1,False,4,0,0.0,-40.0,1,True,25.0,4,1,,WIDGEN,1,WIDGEN Configuración de arnés ,WIDGEN 线束配置,WIDGEN Leitungssatz Konfiguration,WIDGEN Harness Configuration,Configuration de harnais WIDGEN ,WIDGEN - Configurazione Harness,WIDGEN ハーネスコンフィグ,WIDGEN harness konfiguration,WIDGEN Configuração do Chicote,WIDGEN Конфигурация жгута,WIDGEN Kablolama Konfigürasyonu,0,WIDGEN Konfiguracja Wiązki
0,widgenPindescription,0,,1,VALUE,False,1,False,5376,0,0.0,-40.0,1,True,25.0,4,1,,WIDGEN,1,WIDGEN Descripción de pin,WIDGEN 管脚描述,WIDGEN Anschlusspunktbeschreibung,WIDGEN Pin Description,Description de broche WIDGEN ,WIDGEN - Descrizione Pin,WIDGEN ピン表記,WIDGEN pin beschrijving,WIDGEN Descrição do Pino,WIDGEN Описание вывода,WIDGEN Pin Açıklaması,0,WIDGEN Opis Pinu
0,widgenPinDestinationRecord,0,,1,VALUE,False,1,False,5376,0,0.0,-40.0,1,False,25.0,4,1,,WIDGEN,1,WIDGEN Registro de destino de pin,WIDGEN 管脚目标记录,WIDGEN Zielanschlusspunkt Record,WIDGEN Pin Destination Record,Enregistrement de destination de broche WIDGEN,WIDGEN - Descrizione Pin record,WIDGEN ピンデスティネーションレコード,WIDGEN pin eind record,WIDGEN Registro de destino do pino,WIDGEN Запись назначения вывода,WIDGEN Pin Hedef Kaydı,0,WIDGEN Zapis Celu Pinów
0,widgenSignalInfo,0,,1,VALUE,False,1,False,7172,0,0.0,-40.0,1,True,25.0,4,1,,WIDGEN,1,WIDGEN Información de señal,WIDGEN 信号信息,WIDGEN Signal Information,WIDGEN Signal Info,Infos de signal WIDGEN ,WIDGEN - Info Segnale,WIDGEN 信号情報,WIDGEN signaal info,WIDGEN Informação de Sinal,WIDGEN Инфо цепи,WIDGEN Sinyal bilgisi,0,WIDGEN Informacja o Sygnale
0,widgenVariantFamily,0,,1,VALUE,False,1,False,4,0,0.0,-40.0,1,True,25.0,4,1,,WIDGEN,1,WIDGEN Familia de variante,WIDGEN 变量族 ,WIDGEN Varianten Familie,WIDGEN Variant Family,Famille de variantes WIDGEN,WIDGEN - Familia Variante,WIDGEN 仕向けファミリー,WIDGEN variant groep,WIDGEN Família de Variante,WIDGEN Вариант - Семейство,WIDGEN Değişken Kümesi,0,WIDGEN Wariant Rodziny
0,widgenVariantOption,0,,1,VALUE,False,1,False,4,0,0.0,-40.0,1,True,25.0,4,1,,WIDGEN,1,WIDGEN Opción de variante,WIDGEN 变量选项,WIDGEN Varianten Option,WIDGEN Variant Option,Option de variante WIDGEN,WIDGEN - Opzione Variante,WIDGEN 仕向けオプション,WIDGEN variant option,WIDGEN Opção de Variante,WIDGEN Вариант - Опция,WIDGEN Değişken Ayarları,0,WIDGEN Opcja Wariantu
0,widgenWireType,0,,1,VALUE,False,1,False,4,0,0.0,-40.0,1,True,25.0,4,1,,WIDGEN,1,WDIGEN Tipo de hilo,WIDGEN 线型,WIDGEN Drahttyp,WIDGEN Wire Type,Type de fil WIDGEN ,WIDGEN - Tipo Filo,WIDGEN ワイヤタイプ,WIDGEN draad type,WIDGEN Tipo de Fio,WIDGEN Тип провода,WIDGEN Tel Tipi,0,WIDGEN Typ Przewodu
,WireNumber,0,,1,VALUE,False,1,True,16777216,0,0.0,-40.0,1,True,20.0,4,1,,"report ConnectionMain.vbs,WireNumberMain.vbs",,Nº de hilo,线号,Drahtnummer,Wire number,Numéro de fil,Numero filo,ワイヤ番号,draadnummer,Número do fio,Номер провода,tel numarası,0,Numer Przewodu
0,WireNumber_Add,0,,1,VALUE,False,1,False,4,0,0.0,-40.0,1,True,25.0,4,1,,,1,Número adicional de hilo,附加线号,Zusatz zur Drahtnummer,Additional Wire number,Numéro de fil supplémentaire,Aggiunta al numero filo,追加ワイヤ番号,extra draadnummer,Número de Fio Adicional,Дополнительный номер провода,Ek Tel numarası,0,Dodatkowy Numer Przewodu
0,WireNumber_Wire,0,,1,VALUE,False,1,False,4,0,0.0,-40.0,1,True,25.0,4,1,,,1,Número de hilo (vena),线号(导线),Drahtnummer (Ader),Wire Number (Core),Numéro de fil (brin),Numero filo (conduttore),ワイヤ番号(コア),draadnummer (ader),Número de Fio (Condutor),Номер провода (жилы),Tel Numarası (Kod),0,Numer Przewodu (żyła)
0,Attr4ViewSymbol,0,,1,VALUE,False,1,False,27140126,1020,0.0,-40.0,1,False,25.0,4,1,,,1,,视图符号的使用属性,Attribut das vom Ansichten-Symbol benutzt wird,Attribute for use from View Symbol,Attribut à utiliser par le symbole de vue,Attributo da usare dal simbolo di vista,ビューシンボルからの使用属性,Attribuut gebruikt door weergave symbool,,Атрибут для использования из символа изображения,,0,Atrybut z widoku symbolu
,Class_polish,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,DatabaseClass,,,数据库类 波兰语,Datenbankklasse polnisch,Database Class Polish,Classe de base de données Polonais,Classe database polacco,データベースクラス(ポーランド語),Databank klasse Pools,,База данных - Класс - Польский,Veritabanı Sınıfı Lehçe,0,Klasa bazy danych Polski
0,.HISTORY_TSREPAIR_SUMMARY,1,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,False,25.0,4,0,,,1,,,Historie - Zeitpunkt reparieren Überblick,History - date of repairing summary,,,,,,,,0,
0,SUBTYP,1,,1,VALUE,False,1,True,272629761,0,0.0,-40.0,1,True,25.0,1,0,,,,,,,,,,,,,,,0,
0,AttrFileSTP,0,,1,VALUE,False,1,False,536939169,0,0.0,0.0,1,True,25.0,4,1,,,,,,,Attr File STP,,,,,,,,0,
0,Description_rumanian,0,,1,VALUE,False,1,False,809700003,16,0.0,-40.0,1,True,20.0,4,1,,,,,,,Database Description Romanian,,,,,,,,0,
0,AttrFile6,0,,1,VALUE,False,1,False,536939169,0,0.0,0.0,1,True,25.0,4,1,,,,,,,Attr File 6 (Product photo),,,,,,,,0,
0,AttrFileJPG,0,,1,VALUE,False,1,False,536939169,0,0.0,0.0,1,True,25.0,4,1,,,,,,,Attr File JPG (Thumbnail),,,,,,,,0,
,Class_hungarian,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,DatabaseClass,,,,Datenbankklasse ungarisch,Database Class Hungarian,Database Class Hungarian,Database Class Hungarian,Database Class Hungarian,Database Class Hungarian,Database Class Hungarian,Database Class Hungarian,Database Class Hungarian,0,
,Class_rumanian,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,DatabaseClass,,,,Datenbankklasse rumänisch,Database Class Romanian,,,,,,,,0,
,Description_hungarian,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,,,Database Description  Hungarian,Database Description  Hungarian,Datenbankbeschreibung ungarisch,Database Description Hungarian,Database Description  Hungarian,Database Description  Hungarian,Database Description  Hungarian,Database Description  Hungarian,Database Description  Hungarian,Database Description  Hungarian,Database Description  Hungarian,0,
0,.HARNESS_FOLDER_PATH,1,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,25.0,4,0,,,,,,,Harness Drawings Folder Path,,,,,,,,0,
0,.HISTORY_PANLINK_VERSION,1,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,False,25.0,4,0,,,1,,,,,,,,,,,,0,
,Description_czech,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,,,,,Datenbankbeschreibung tschechisch,Database Description Czech,,,,,,,,0,
,Description_danish,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,,,,,Datenbankbeschreibung dänisch,Database Description Danish,,,,,,,,0,
,Description_finnish,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,,,,,Datenbankbeschreibung finnisch,Database Description Finnish,,,,,,,,0,
,Description_greek,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,"report PartsMain.vbs,PartsSheet_complete.vbs",1,,,Datenbankbeschreibung griechisch,Database Description Greek,,,,,,,,0,
,Description_slovenian,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,"report PartsMain.vbs,PartsSheet_complete.vbs",,,,Datenbankbeschreibung slowenisch,Database Description Slovene,,,,,,,,0,
,Description_swedish,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,"report PartsMain.vbs,PartsSheet_complete.vbs",,,,Datenbankbeschreibung schwedisch,Database Description Swedish,,,,,,,,0,
,Description_korean,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,"report PartsMain.vbs,PartsSheet_complete.vbs",1,,,Datenbankbeschreibung koreanisch,Database Description Korean,,,,,,,,0,
,Description_norwegian,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,,,,,Datenbankbeschreibung norwegisch,Database Description Norwegian,,,,,,,,0,
0,.HISTORY_IV_DP,1,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,False,25.0,4,0,,,1,,,,,,,,,,,,0,
0,.HISTORY_IV_DR,1,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,False,25.0,4,0,,,1,,,,,,,,,,,,0,
0,.HISTORY_IV_EN,1,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,False,25.0,4,0,,,1,,,,,,,,,,,,0,
0,.IS_JOINT_CONNECTOR_SYMBOL,1,,1,VALUE,False,1,False,4194305,0,0.0,-40.0,1,True,25.0,5,0,,,1,,,,Use as Joint Connector symbol,,,,,,,,0,
0,PlcArticleNumber,0,,1,VALUE,False,1,False,32,0,0.0,-40.0,1,True,25.0,4,1,,,1,,,,PLC Article Number,,,,,,,,0,
0,PlcChannelDescription,0,,1,VALUE,False,1,False,5440,0,0.0,-40.0,1,True,25.0,4,1,,,1,,,,PLC Channel Description,,,,,,,,0,
0,.HISTORY_PATH_EDA_FILE,1,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,False,25.0,4,0,,,1,,,,,,,,,,,,0,
0,.HISTORY_TSAUTO_SAVE,1,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,False,25.0,4,0,,,1,,,,,,,,,,,,0,
0,.HISTORY_TSSAVE_LAST,1,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,False,25.0,4,0,,,1,,,,,,,,,,,,0,
0,.ROUTE_TARGET_NUMBER,1,,1,VALUE,False,1,False,64,0,0.0,-40.0,1,True,25.0,4,0,,,,,,,Route Target Number,,,,,,,,0,
0,.VARIATION_FILE_NAME,1,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,25.0,4,0,,,,,,,Variation File Name,,,,,,,,0,
0,.VARIATION_FOLDER_PATH,1,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,25.0,4,0,,,,,,,Variation Folder Path,,,,,,,,0,
96,AttrFile5,0,,1,VALUE,False,1,False,536873121,0,0.0,0.0,1,True,25.0,4,1,,,,,,Attr Datei 5 (Schaltplan),Attr File 5 (Circuit diagram),,,,,,,,0,
95,AttrFileBMP,0,,1,VALUE,False,1,False,536873121,0,0.0,0.0,1,True,25.0,4,1,,,,,,Attr Datei BMP,Attr File BMP,,,,,,,,0,
95,AttrFileDXF,0,,1,VALUE,False,1,False,536873121,0,0.0,0.0,1,True,25.0,4,1,,,,,,Attr Datei DXF,Attr File DXF,,,,,,,,0,
97,AttrFileTIF,0,,1,VALUE,False,1,False,536873121,0,0.0,0.0,1,True,25.0,4,1,,,,,,Attr Datei TIF,Attr File TIF,,,,,,,,0,
,Attr Spannung,0,,1,VALUE,False,1,False,2208,0,0.0,0.0,1,True,25.0,4,1,,,,,,Attr Spannung,Attr Voltage,,,,,,,,0,
,Attr Strom,0,,1,VALUE,False,1,False,2208,0,0.0,0.0,1,True,25.0,4,1,,,,,,Attr Strom,Attr Current,,,,,,,,0,
,Class_czech,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,DatabaseClass,,,,Datenbankklasse tschechisch,Database Class Czech,,,,,,,,0,
,Class_danish,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,DatabaseClass,,,,Datenbankklasse dänisch,Database Class Danish,,,,,,,,0,
,Class_finnish,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,DatabaseClass,,,,Datenbankklasse finnisch,Database Class Finnish,,,,,,,,0,
,Class_greek,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,DatabaseClass,1,,,Datenbankklasse griechisch,Database Class Greek,,,,,,,,0,
,Class_korean,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,DatabaseClass,,,,Datenbankklasse koreanisch,Database Class Korean,,,,,,,,0,
,Class_norwegian,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,DatabaseClass,,,,Datenbankklasse norwegisch,Database Class Norwegian,,,,,,,,0,
,Class_slovenian,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,DatabaseClass,,,,Datenbankklasse slowenisch,Database Class Slovene,,,,,,,,0,
,Class_swedish,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,DatabaseClass,,,,Datenbankklasse schwedisch,Database Class Swedish,,,,,,,,0,
,Description_polish,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,"report PartsMain.vbs,PartsSheet_complete.vbs",,,数据库描述 波兰语,Datenbankbeschreibung polnisch,Database Description Polish,Description de base de données Polonais,Descrizione database polacco,データベース表記(ポーランド語),Databank beschrijving Pools,,База данных - Описание - Польское,Veritabanı Açıklama Lehçe,0,Opis bazy danych Polski
0,.HD_DRAW_FILL_COLOR,1,,1,VALUE,True,1,False,32,0,0.0,-40.0,1,True,25.0,1,0,,,,,HarnessDesigner Drawing 填充色,HarnessDesigner Zeichnung Füll Farbe,HarnessDesigner Drawing Fill Color,HarnessDesigner Dessin Couleur de remplissage ,HarnessDesigner - colore riempimento,HarnessDesigner 描画塗りつぶし色,HarnessDesigner tekening vulkleur,,HarnessDesigner Чертеж - Цвет заливки,Harness Tasarımı çizimini doldurma rengi,0,Kolor wypełnienia schematu HarnessDesigner
0,.HD_DRAW_FILL_TYPE,1,,1,VALUE,True,1,False,32,0,0.0,-40.0,1,True,25.0,1,0,,,,,HarnessDesigner Drawing 填充类型,HarnessDesigner Zeichnung Füll Type,HarnessDesigner Drawing Fill Type,HarnessDesigner Dessin Type de remplissage,HarnessDesigner - stile riempimento,HarnessDesigner 描画塗りつぶしタイプ,HarnessDesigner tekening vultype,,HarnessDesigner Чертеж - Тип заливки,Harness Tasarımı çizimini doldurma tipi,0,Typ wypełnienia schematu HarnessDesigner
0,.HD_DRAW_LINE_COLOR,1,,1,VALUE,True,1,False,32,0,0.0,-40.0,1,True,25.0,1,0,,,,,HarnessDesigner Drawing 线色,HarnessDesigner Zeichnung Linie Farbe,HarnessDesigner Drawing Linie Color,HarnessDesigner Dessin Couleur de ligne,HarnessDesigner - colore linea,HarnessDesigner 描画線色,HarnessDesigner tekening lijnkleur,,HarnessDesigner Чертеж - Цвет линии,Harness Tasarımı çiziminin çizgi rengi,0,Kolor linii schematu HarnessDesigner
0,.HD_DRAW_LINE_TYPE,1,,1,VALUE,True,1,False,32,0,0.0,-40.0,1,True,25.0,1,0,,,,,HarnessDesigner Drawing 线型,HarnessDesigner Zeichnung Linie Type,HarnessDesigner Drawing Linie Type,HarnessDesigner Dessin Type de ligne,HarnessDesigner - stile linea,HarnessDesigner 描画線種,HarnessDesigner tekening lijntype,,HarnessDesigner Чертеж - Тип линии,Harness Tasarımı çiziminin çizgi tipi,0,Typ linii schematu HarnessDesigner
0,.HD_DRAW_LINE_WIDTH,1,,1,VALUE,True,1,False,32,0,0.0,-40.0,1,True,25.0,2,0,,,,,HarnessDesigner Drawing 线宽,HarnessDesigner Zeichnung Linie Breite,HarnessDesigner Drawing Linie Width,HarnessDesigner Dessin ,HarnessDesigner - spessore linea,HarnessDesigner 描画線幅,HarnessDesigner tekening lijnbreedte,,HarnessDesigner Чертеж - Толщина линии,Harness Tasarımı çiziminin çizgi genişliği,0,Szerokość linii schematu HarnessDesigner
